City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Muborak,UZ,2021-02-06 03:45:18,39.2553,65.1528,284.61,39,41,7.27
296,Felanitx,ES,2021-02-06 03:49:32,39.4696,3.1483,292.15,55,40,8.23
297,Bilibino,RU,2021-02-06 03:49:32,68.0546,166.4372,252.26,78,100,1.23
298,Broken Hill,AU,2021-02-06 03:49:32,-31.95,141.4333,300.15,34,40,7.72
299,Praia Da Vitoria,PT,2021-02-06 03:49:33,38.7333,-27.0667,287.59,94,75,7.44
300,Belen,TR,2021-02-06 03:49:33,36.4891,36.2233,279.15,100,90,1.54
301,Willowmore,ZA,2021-02-06 03:45:30,-33.2926,23.4895,290.48,78,1,0.83
302,Simao,CN,2021-02-06 03:47:08,22.7886,100.9748,295.38,42,0,1.97
303,Ketchikan,US,2021-02-06 03:48:11,55.3422,-131.6461,274.15,100,90,2.06
304,Nabire,ID,2021-02-06 03:49:33,-3.3667,135.4833,300.4,73,99,0.42
305,Guerrero Negro,MX,2021-02-06 03:49:33,27.9769,-114.0611,288.46,70,0,5.87
306,Severnoye,RU,2021-02-06 03:49:33,56.3491,78.3619,268.99,98,95,3.99
307,Havre-Saint-Pierre,CA,2021-02-06 03:45:56,50.2334,-63.5986,272.15,100,90,5.66
308,Pevek,RU,2021-02-06 03:45:35,69.7008,170.3133,246.62,86,60,1.93
309,Manggar,ID,2021-02-06 03:49:33,-2.8833,108.2667,302.35,70,85,6.71
310,Brainerd,US,2021-02-06 03:49:33,46.358,-94.2008,255.15,65,1,5.66
311,Havoysund,NO,2021-02-06 03:49:34,70.9963,24.6622,270.15,86,75,8.23
312,Woodward,US,2021-02-06 03:46:00,36.4337,-99.3904,280.15,39,90,4.12
313,Yatou,CN,2021-02-06 03:47:43,37.15,122.3833,284.32,43,0,4.85
314,Digapahandi,IN,2021-02-06 03:49:34,19.3667,84.5833,300.85,29,0,0.43
315,Deputatskiy,RU,2021-02-06 03:49:34,69.3,139.9,242.37,89,100,1.53
316,Petrovac,RS,2021-02-06 03:49:34,44.3769,21.4192,279.26,6,34,1.77
317,Jizan,SA,2021-02-06 03:48:03,17.3333,42.6667,298.15,78,40,1.54
318,Balabac,PH,2021-02-06 03:49:34,7.9868,117.0645,301.09,79,100,6.78
319,Carauari,BR,2021-02-06 03:49:34,-4.8828,-66.8958,295.5,98,100,1.01
320,Boende,CD,2021-02-06 03:49:34,-0.2167,20.8667,296.37,83,89,1.08
321,Odweyne,SO,2021-02-06 03:49:34,9.4092,45.064,288.42,64,0,2.99
322,La Cruz,MX,2021-02-06 03:49:35,23.9167,-106.9,287.04,94,3,3.08
323,Kavieng,PG,2021-02-06 03:49:35,-2.5744,150.7967,300.27,78,100,0.75
324,Andenes,NO,2021-02-06 03:49:35,69.3143,16.1194,274.15,64,100,11.83
325,Samarai,PG,2021-02-06 03:49:35,-10.6167,150.6667,302.52,74,19,3.73
326,Asau,RO,2021-02-06 03:49:35,46.4333,26.4,273.71,76,100,0.57
327,Cedar City,US,2021-02-06 03:46:13,37.6775,-113.0619,277.15,41,90,7.72
328,Carnarvon,AU,2021-02-06 03:49:35,-24.8667,113.6333,302.15,100,90,9.77
329,Lerwick,GB,2021-02-06 03:49:35,60.1545,-1.1494,274.15,51,90,9.77
330,Kapit,MY,2021-02-06 03:49:35,2.0167,112.9333,304.43,61,88,0.93
331,Sioux Lookout,CA,2021-02-06 03:46:37,50.1001,-91.917,253.15,71,90,7.72
332,Vila Franca Do Campo,PT,2021-02-06 03:49:36,37.7167,-25.4333,287.15,88,40,2.57
333,Mastic Beach,US,2021-02-06 03:49:36,40.7668,-72.8521,276.48,86,40,1.54
334,Muzhi,RU,2021-02-06 03:49:36,65.3667,64.6667,243.8,87,99,5.86
335,Hay River,CA,2021-02-06 03:45:07,60.8156,-115.7999,242.15,62,98,3.6
336,Alihe,CN,2021-02-06 03:49:36,50.5667,123.7167,257.77,79,5,4.38
337,Naze,JP,2021-02-06 03:49:36,28.3667,129.4833,296.15,60,40,8.23
338,Nizhniy Tagil,RU,2021-02-06 03:49:36,57.9194,59.965,274.81,95,100,4.12
339,Palana,RU,2021-02-06 03:49:36,59.1167,159.9667,255.96,93,97,3.08
340,Shar,KZ,2021-02-06 03:49:36,49.5886,81.0453,269.68,98,100,5.93
341,Wexford,IE,2021-02-06 03:49:36,52.3342,-6.4575,276.48,90,77,1.79
342,Davidson,US,2021-02-06 03:49:37,36.1501,-86.7833,276.48,69,1,2.43
343,Half Moon Bay,US,2021-02-06 03:49:37,37.4636,-122.4286,285.37,82,1,2.52
344,Laguna,US,2021-02-06 03:49:37,38.421,-121.4238,285.15,58,1,2.06
345,Mbulu,TZ,2021-02-06 03:49:37,-3.85,35.5333,287.6,90,50,1.27
346,Sedalia,US,2021-02-06 03:49:37,38.7045,-93.2283,271.48,74,1,2.57
347,Middelburg,ZA,2021-02-06 03:49:37,-25.7751,29.4648,289.24,84,99,1.64
348,Solnechnyy,RU,2021-02-06 03:45:35,50.7214,136.6319,252.53,85,86,2.48
349,Pathein,MM,2021-02-06 03:49:37,16.7833,94.7333,303.69,41,0,3.12
350,Santa Pola,ES,2021-02-06 03:49:37,38.1917,-0.5658,286.48,76,40,2.57
351,Mareeba,AU,2021-02-06 03:49:37,-17.0,145.4333,303.15,74,75,2.57
352,Vostok,RU,2021-02-06 03:49:37,46.4856,135.8833,259.91,93,100,2.98
353,Kaniama,CD,2021-02-06 03:49:38,-7.5667,24.1833,292.26,94,100,1.31
354,Yerofey Pavlovich,RU,2021-02-06 03:49:38,53.9667,121.9667,256.0,80,14,2.19
355,Kenai,US,2021-02-06 03:49:07,60.5544,-151.2583,264.82,86,90,2.06
356,Grosseto,IT,2021-02-06 03:49:38,42.8333,11.25,280.15,81,0,3.09
357,Lysyye Gory,RU,2021-02-06 03:49:38,51.5506,44.8414,261.01,91,100,7.6
358,Kribi,CM,2021-02-06 03:49:38,2.95,9.9167,298.95,87,66,1.44
359,Lata,PT,2021-02-06 03:45:48,40.1629,-8.3327,283.71,92,100,1.34
360,Nhulunbuy,AU,2021-02-06 03:49:38,-12.2333,136.7667,300.15,83,90,6.17
361,Asilah,MA,2021-02-06 03:49:38,35.465,-6.0348,287.15,77,40,4.63
362,Phan Thiet,VN,2021-02-06 03:49:38,10.9333,108.1,301.76,54,14,3.94
363,Jining,CN,2021-02-06 03:49:38,35.405,116.5814,289.92,26,0,4.05
364,Presidencia Roque Saenz Pena,AR,2021-02-06 03:49:39,-26.7852,-60.4388,294.82,69,0,0.89
365,Bima,ID,2021-02-06 03:49:39,-8.4667,118.7167,300.75,78,100,1.99
366,Rio Gallegos,AR,2021-02-06 03:49:39,-51.6226,-69.2181,280.15,61,0,3.09
367,Novo Aripuana,BR,2021-02-06 03:49:39,-5.1206,-60.3797,296.97,96,98,0.88
368,Banganapalle,IN,2021-02-06 03:49:39,15.3167,78.2333,296.44,53,2,2.09
369,Le Port,RE,2021-02-06 03:49:39,-20.9373,55.2919,300.15,69,75,5.14
370,Jinchang,CN,2021-02-06 03:49:39,38.4953,102.1739,277.07,48,0,1.31
371,Margate,GB,2021-02-06 03:49:39,51.3813,1.3862,280.37,92,67,4.21
372,Tabou,CI,2021-02-06 03:47:23,4.423,-7.3528,298.95,90,4,3.75
373,Vuktyl,RU,2021-02-06 03:49:40,63.8567,57.3094,252.01,90,100,4.89
374,Dumai,ID,2021-02-06 03:49:40,1.6833,101.45,303.87,55,44,2.71
375,Kaitangata,NZ,2021-02-06 03:45:56,-46.2817,169.8464,290.8,64,78,2.39
376,Pedernales,DO,2021-02-06 03:49:40,18.0384,-71.744,298.0,63,1,1.65
377,Svobodnyy,RU,2021-02-06 03:49:40,51.4,128.1333,250.01,85,97,2.49
378,Bowen,AU,2021-02-06 03:49:40,-20.0167,148.2333,303.15,66,90,5.66
379,Dawei,MM,2021-02-06 03:47:04,14.0833,98.2,304.96,33,36,1.93
380,Takoradi,GH,2021-02-06 03:45:49,4.8845,-1.7554,299.08,90,31,4.05
381,Cuamba,MZ,2021-02-06 03:49:40,-14.8031,36.5372,294.53,95,41,0.37
382,Manado,ID,2021-02-06 03:48:24,1.487,124.8455,304.15,66,40,3.09
383,Port Hedland,AU,2021-02-06 03:49:41,-20.3167,118.5667,304.15,58,40,5.66
384,Mpophomeni,ZA,2021-02-06 03:49:41,-29.5682,30.1862,293.71,96,74,1.04
385,Asfi,MA,2021-02-06 03:49:41,32.2994,-9.2372,286.87,73,100,4.13
386,Maloy,NO,2021-02-06 03:49:41,61.9353,5.1136,268.15,63,0,2.57
387,Souillac,MU,2021-02-06 03:46:52,-20.5167,57.5167,297.15,94,40,2.06
388,Jauharabad,PK,2021-02-06 03:49:41,32.2898,72.2813,289.51,42,0,1.79
389,Paita,PE,2021-02-06 03:45:18,-5.0892,-81.1144,297.15,71,60,5.45
390,Yerbogachen,RU,2021-02-06 03:49:41,61.2767,108.0108,254.65,92,100,1.92
391,Pietarsaari,FI,2021-02-06 03:49:41,63.65,22.6833,267.15,86,20,2.57
392,Mana,GF,2021-02-06 03:47:16,5.6592,-53.7767,298.18,87,99,5.15
393,Havelock,US,2021-02-06 03:46:13,34.8791,-76.9013,284.15,100,1,4.12
394,Ruwi,OM,2021-02-06 03:49:42,23.5996,58.5507,289.15,82,0,1.03
395,Mabaruma,GY,2021-02-06 03:49:42,8.2,-59.7833,295.82,95,78,1.94
396,Nhamunda,BR,2021-02-06 03:49:42,-2.1861,-56.7131,299.45,76,99,1.08
397,Bundaberg,AU,2021-02-06 03:49:42,-24.85,152.35,304.15,45,40,3.6
398,Rio Branco Do Sul,BR,2021-02-06 03:49:42,-25.19,-49.3142,290.37,10,14,0.89
399,Raha,IN,2021-02-06 03:49:42,26.2333,92.5167,294.84,45,0,1.64
400,Roebourne,AU,2021-02-06 03:49:42,-20.7833,117.1333,303.11,59,28,6.01
401,Osypenko,UA,2021-02-06 03:49:42,46.9136,36.8253,267.59,53,79,1.79
402,Galeana,MX,2021-02-06 03:49:43,24.8333,-100.0667,284.51,68,31,1.79
403,Abu Dhabi,AE,2021-02-06 03:47:32,24.4667,54.3667,293.15,68,0,7.2
404,Ixtapa,MX,2021-02-06 03:49:43,20.7,-105.2,294.26,88,1,1.19
405,Namatanai,PG,2021-02-06 03:45:43,-3.6667,152.4333,300.91,72,93,0.11
406,Bosanski Novi,BA,2021-02-06 03:49:43,45.0458,16.3803,280.76,89,100,1.2
407,Honiara,SB,2021-02-06 03:49:43,-9.4333,159.95,301.67,77,66,3.83
408,Jiangyou,CN,2021-02-06 03:49:43,31.7667,104.7167,286.7,47,0,2.15
409,Bourail,NC,2021-02-06 03:49:43,-21.5667,165.4833,300.36,73,57,1.31
410,Voloshka,RU,2021-02-06 03:49:43,61.3314,40.0858,251.76,89,100,4.17
411,Kikwit,CD,2021-02-06 03:49:43,-5.041,18.8162,295.58,93,100,0.6
412,Daro,GN,2021-02-06 03:49:44,8.5185,-9.569,293.2,90,80,0.56
413,Abu Samrah,SY,2021-02-06 03:49:44,35.3029,37.1841,280.83,90,0,1.34
414,Derzhavinsk,KZ,2021-02-06 03:49:44,51.1,66.3167,272.17,96,100,5.78
415,Balsas,BR,2021-02-06 03:49:44,-7.5325,-46.0356,296.8,89,100,0.45
416,Rio Verde De Mato Grosso,BR,2021-02-06 03:49:44,-18.9181,-54.8442,295.31,81,41,1.52
417,Dwarka,IN,2021-02-06 03:49:44,22.2394,68.9678,295.56,41,0,7.94
418,Marchena,ES,2021-02-06 03:49:44,37.329,-5.4168,283.15,93,75,4.63
419,San Ignacio,BZ,2021-02-06 03:49:44,17.1561,-89.0714,295.15,88,0,1.14
420,Ayorou,NE,2021-02-06 03:49:44,14.7308,0.9174,294.57,22,21,4.25
421,Bria,CF,2021-02-06 03:49:44,6.5423,21.9863,293.87,23,35,3.44
422,Bubaque,GW,2021-02-06 03:49:44,11.2833,-15.8333,298.07,54,81,8.16
423,Shubarkuduk,KZ,2021-02-06 03:49:45,49.1447,56.4872,274.02,98,100,4.97
424,Buenos Aires,AR,2021-02-06 03:45:04,-34.6132,-58.3772,294.82,68,0,2.57
425,San Cristobal,VE,2021-02-06 03:47:05,7.7669,-72.225,293.14,78,100,0.61
426,Puerto Del Rosario,ES,2021-02-06 03:47:15,28.5004,-13.8627,287.15,72,0,5.14
427,Vangaindrano,MG,2021-02-06 03:47:46,-23.35,47.6,298.74,85,98,3.15
428,Dunedin,NZ,2021-02-06 03:49:13,-45.8742,170.5036,288.71,74,34,11.18
429,Canmore,CA,2021-02-06 03:49:45,51.0834,-115.3521,257.15,85,100,2.06
430,Prado,BR,2021-02-06 03:49:45,-17.3411,-39.2208,299.33,83,100,5.2
431,Rebrikha,RU,2021-02-06 03:49:45,53.0733,82.3408,270.19,98,86,3.89
432,Kupang,ID,2021-02-06 03:49:45,-10.1667,123.5833,301.15,83,75,5.14
433,Vlagtwedde,NL,2021-02-06 03:49:45,53.0275,7.1083,274.82,96,100,3.13
434,Ucluelet,CA,2021-02-06 03:45:08,48.9329,-125.5528,279.82,88,2,3.17
435,Alta Floresta,BR,2021-02-06 03:45:42,-9.8756,-56.0861,295.84,98,100,1.15
436,Iquitos,PE,2021-02-06 03:46:09,-3.7481,-73.2472,297.15,88,75,3.09
437,Mayor Pablo Lagerenza,PY,2021-02-06 03:49:46,-19.9309,-60.7718,295.32,51,39,1.87
438,Lorengau,PG,2021-02-06 03:49:46,-2.0226,147.2712,301.01,80,77,3.74
439,Carutapera,BR,2021-02-06 03:49:46,-1.195,-46.02,298.65,82,30,3.4
440,Dalvik,IS,2021-02-06 03:49:46,65.9702,-18.5286,274.15,64,75,5.66
441,Itoman,JP,2021-02-06 03:49:14,26.1247,127.6694,297.04,60,20,3.6
442,Rafai,CF,2021-02-06 03:49:46,4.95,23.9167,290.31,34,7,1.1
443,Mariani,IN,2021-02-06 03:49:46,26.6667,94.3333,295.33,44,32,1.54
444,Derbent,RU,2021-02-06 03:49:46,42.0678,48.2899,278.6,66,100,7.37
445,Bambous Virieux,MU,2021-02-06 03:49:47,-20.3428,57.7575,297.59,94,40,2.06
446,Chicama,PE,2021-02-06 03:49:47,-7.8447,-79.1469,296.18,63,99,2.02
447,College,US,2021-02-06 03:49:47,64.8569,-147.8028,251.15,71,75,1.54
448,Necochea,AR,2021-02-06 03:49:47,-38.5473,-58.7368,294.26,51,0,2.24
449,Ranong,TH,2021-02-06 03:49:47,9.9658,98.6348,303.15,66,40,4.63
450,Katsuura,JP,2021-02-06 03:49:47,35.1333,140.3,287.59,62,20,3.09
451,Tazovskiy,RU,2021-02-06 03:49:47,67.4667,78.7,236.9,83,87,3.32
452,Laranjeiras Do Sul,BR,2021-02-06 03:49:47,-25.4078,-52.4161,284.96,100,0,1.39
453,Peniche,PT,2021-02-06 03:49:47,39.3558,-9.3811,283.71,90,100,5.81
454,Gander,CA,2021-02-06 03:49:48,48.9682,-54.5906,273.15,93,90,5.66
455,Evensk,RU,2021-02-06 03:49:48,61.95,159.2333,255.36,88,98,7.05
456,Clifton,US,2021-02-06 03:47:15,40.8584,-74.1638,279.15,56,1,3.6
457,Coquimbo,CL,2021-02-06 03:46:53,-29.9533,-71.3436,289.15,82,90,3.09
458,Numbrecht,DE,2021-02-06 03:49:48,50.9,7.55,279.15,93,0,1.54
459,Mount Hagen,PG,2021-02-06 03:49:48,-5.8581,144.2274,295.13,79,98,0.58
460,Agutaya,PH,2021-02-06 03:49:48,11.148,120.9417,300.05,82,79,9.35
461,Yueyang,CN,2021-02-06 03:49:48,29.3333,113.0919,286.39,65,0,2.26
462,Natitingou,BJ,2021-02-06 03:49:48,10.3042,1.3796,298.15,23,100,3.09
463,Road Town,VG,2021-02-06 03:49:48,18.4167,-64.6167,298.71,79,4,7.15
464,Gushikawa,JP,2021-02-06 03:49:49,26.3544,127.8686,297.15,60,1,5.14
465,Abha,SA,2021-02-06 03:49:49,18.2164,42.5053,284.15,81,20,5.14
466,Bom Jesus,BR,2021-02-06 03:49:49,-9.0744,-44.3586,295.6,89,95,0.56
467,Qasigiannguit,GL,2021-02-06 03:45:39,68.8193,-51.1922,260.15,40,100,0.51
468,Olga,RU,2021-02-06 03:49:49,43.7444,135.2892,272.45,84,99,2.35
469,Cervo,ES,2021-02-06 03:49:49,43.6702,-7.4101,280.37,100,100,4.92
470,Caceres,ES,2021-02-06 03:49:49,39.522,-6.3748,281.48,95,99,0.45
471,Beipiao,CN,2021-02-06 03:49:49,41.7919,120.7792,270.61,84,92,7.83
472,Ndele,CF,2021-02-06 03:49:49,8.4109,20.6473,294.95,22,24,5.42
473,Kendari,ID,2021-02-06 03:46:10,-3.945,122.4989,304.57,63,70,1.33
474,Tsumeb,NA,2021-02-06 03:49:50,-19.2333,17.7167,293.49,78,100,2.2
475,Tira Sujanpur,IN,2021-02-06 03:49:50,31.8333,76.5,287.38,34,0,0.69
476,Pinheiro Machado,BR,2021-02-06 03:49:50,-31.5783,-53.3811,285.93,96,0,4.02
477,Komsomolskiy,UZ,2021-02-06 03:49:50,40.4272,71.7189,276.15,60,100,2.06
478,Lethem,GY,2021-02-06 03:49:50,3.3803,-59.7968,298.24,73,25,5.05
479,Valparaiso,CL,2021-02-06 03:45:45,-33.0393,-71.6273,289.15,88,90,2.06
480,Manta,EC,2021-02-06 03:49:50,-0.95,-80.7333,299.15,83,75,2.06
481,Oranjemund,NA,2021-02-06 03:49:50,-28.55,16.4333,289.0,92,3,3.74
482,Belaya Gora,RU,2021-02-06 03:49:50,68.5333,146.4167,245.68,87,100,3.89
483,Pampa,US,2021-02-06 03:49:51,35.5362,-100.9599,280.15,45,1,5.66
484,Naryan-Mar,RU,2021-02-06 03:49:51,67.6713,53.087,248.67,90,39,2.78
485,Inhambane,MZ,2021-02-06 03:49:07,-23.865,35.3833,298.44,87,83,3.85
486,Alice Springs,AU,2021-02-06 03:45:24,-23.7,133.8833,303.15,25,61,5.66
487,Eureka,US,2021-02-06 03:47:10,40.8021,-124.1637,282.59,91,61,4.02
488,Lusambo,CD,2021-02-06 03:49:51,-4.9667,23.45,294.0,97,100,0.64
489,El Tigre,VE,2021-02-06 03:49:51,8.8875,-64.2454,296.96,71,100,7.02
490,Ambovombe,MG,2021-02-06 03:49:51,-25.1667,46.0833,299.09,79,96,1.82
491,Barmer,IN,2021-02-06 03:49:51,25.75,71.3833,291.01,29,0,3.11
492,Linhares,BR,2021-02-06 03:49:52,-19.3911,-40.0722,298.0,87,100,2.22
493,Dzhebariki-Khaya,RU,2021-02-06 03:49:52,62.2167,135.8,240.7,82,100,1.37
494,Porto Belo,BR,2021-02-06 03:49:52,-27.1578,-48.5531,296.15,78,40,1.54
495,Umm Kaddadah,SD,2021-02-06 03:49:52,13.6017,26.6876,284.88,43,14,5.14
496,Sturgis,US,2021-02-06 03:49:52,41.7992,-85.4192,263.15,67,90,5.66
497,Kortkeros,RU,2021-02-06 03:49:52,61.8106,51.5806,252.15,84,75,5.0
498,Rockport,US,2021-02-06 03:49:52,28.0206,-97.0544,288.15,94,90,6.17
499,Akonolinga,CM,2021-02-06 03:49:52,3.7667,12.25,291.91,95,99,1.32
500,Krasnoselkup,RU,2021-02-06 03:49:52,65.7,82.4667,245.86,88,100,4.91
501,Longyearbyen,SJ,2021-02-06 03:49:52,78.2186,15.6401,268.15,80,75,2.06
502,Tres Arroyos,AR,2021-02-06 03:49:52,-38.3739,-60.2798,295.18,27,0,6.03
503,Wakkanai,JP,2021-02-06 03:44:55,45.4094,141.6739,269.15,93,75,5.14
504,Vardo,NO,2021-02-06 03:49:48,70.3705,31.1107,270.92,92,99,11.17
505,Glendive,US,2021-02-06 03:49:53,47.1053,-104.7125,257.59,72,90,7.72
506,Terney,RU,2021-02-06 03:49:53,45.0503,136.6092,269.23,86,95,1.17
507,Fenoarivo,MG,2021-02-06 03:49:53,-18.933,47.4354,292.15,88,75,1.03
508,Mayo,US,2021-02-06 03:47:34,38.8876,-76.5119,279.15,39,1,3.6
509,Menongue,AO,2021-02-06 03:49:53,-14.6585,17.691,290.5,90,73,2.02
510,Svetlogorsk,BY,2021-02-06 03:49:53,52.6333,29.7333,260.18,95,73,2.77
511,Vaijapur,IN,2021-02-06 03:49:53,19.9167,74.7333,291.15,59,16,5.66
512,Shambu,ET,2021-02-06 03:49:53,9.5667,37.1,282.04,51,0,0.61
513,Bereda,ES,2021-02-06 03:49:53,43.2686,-7.5406,280.93,100,100,4.92
514,Mattru,SL,2021-02-06 03:49:54,7.6244,-11.8332,295.74,89,0,0.67
515,Nichinan,JP,2021-02-06 03:49:54,31.6,131.3667,285.15,82,75,1.54
516,Keti Bandar,PK,2021-02-06 03:49:54,24.1447,67.4497,294.24,28,0,3.11
517,Labuhan,ID,2021-02-06 03:46:44,-6.8844,112.2051,301.45,79,48,7.7
518,Aklavik,CA,2021-02-06 03:49:39,68.2191,-135.0107,243.15,76,27,2.06
519,Linxia,CN,2021-02-06 03:49:54,35.6003,103.2064,275.46,55,100,1.01
520,Datong,CN,2021-02-06 03:49:54,40.0936,113.2914,275.75,64,0,4.0
521,Virginia Beach,US,2021-02-06 03:49:54,36.8529,-75.978,281.15,87,90,3.6
522,Omsukchan,RU,2021-02-06 03:47:47,62.5333,155.8,246.04,85,84,1.55
523,Tezu,IN,2021-02-06 03:49:54,27.9167,96.1667,299.15,16,2,1.33
524,Beyneu,KZ,2021-02-06 03:49:54,45.3167,55.2,277.73,75,100,12.57
525,Constitucion,CL,2021-02-06 03:45:50,-35.3333,-72.4167,286.58,89,2,0.4
526,Berezovyy,RU,2021-02-06 03:47:32,51.6667,135.7,254.18,84,100,1.04
527,Gaya,IN,2021-02-06 03:49:55,24.7833,85.0,289.15,88,75,1.54
528,Fukue,JP,2021-02-06 03:49:55,32.6881,128.8419,286.15,82,75,2.06
529,Petropavlovsk-Kamchatskiy,RU,2021-02-06 03:49:55,53.0452,158.6483,265.15,49,40,4.0
530,Cattolica,IT,2021-02-06 03:49:55,43.9575,12.7376,281.48,100,90,0.51
531,Wharton,US,2021-02-06 03:49:55,29.3116,-96.1027,284.26,71,90,3.96
532,Puerto Baquerizo Moreno,EC,2021-02-06 03:49:55,-0.9,-89.6,297.84,88,51,3.36
533,Iisalmi,FI,2021-02-06 03:49:55,63.5592,27.1907,259.15,85,90,3.09
534,Pirgos,GR,2021-02-06 03:49:55,35.1167,25.7178,286.48,81,20,4.63
535,Alcaniz,ES,2021-02-06 03:49:55,41.05,-0.1333,280.37,95,33,1.34
536,Uptar,RU,2021-02-06 03:49:56,59.75,150.9167,252.27,91,94,2.33
537,Umm Lajj,SA,2021-02-06 03:45:24,25.0213,37.2685,292.08,60,0,1.97
538,Jumla,NP,2021-02-06 03:45:45,29.2747,82.1838,276.97,63,0,0.18
539,Ganzhou,CN,2021-02-06 03:49:56,28.8184,115.4327,287.05,78,90,1.55
540,Kysyl-Syr,RU,2021-02-06 03:49:56,63.8986,122.7617,235.94,81,19,1.69
541,Silvan,TR,2021-02-06 03:49:56,38.1419,41.0081,272.15,100,0,1.23
542,Pangai,TO,2021-02-06 03:49:56,-19.8,-174.35,300.15,94,75,1.03
543,Kontagora,NG,2021-02-06 03:49:56,10.3999,5.4695,296.14,21,0,3.23
544,Ust-Kut,RU,2021-02-06 03:49:56,56.7938,105.7672,259.69,90,100,2.57
545,Ivankiv,UA,2021-02-06 03:49:56,50.9386,29.8943,263.15,85,1,2.0
546,Fuerte Olimpo,PY,2021-02-06 03:49:57,-21.0415,-57.8738,293.38,72,15,1.74
547,Gorontalo,ID,2021-02-06 03:47:36,0.5412,123.0595,301.28,81,100,2.2
548,Funtua,NG,2021-02-06 03:49:57,11.5233,7.3081,290.65,29,0,5.77
549,La Ronge,CA,2021-02-06 03:49:36,55.1001,-105.2842,243.15,69,47,4.12
550,Camocim,BR,2021-02-06 03:49:57,-2.9022,-40.8411,297.49,89,49,4.67
551,Chiredzi,ZW,2021-02-06 03:49:57,-21.05,31.6667,295.56,98,100,2.72
552,Iida,JP,2021-02-06 03:49:57,35.5197,137.8207,287.04,31,0,4.47
553,Sao Joao Da Barra,BR,2021-02-06 03:49:57,-21.6403,-41.0511,297.02,90,100,7.41
554,Rocha,UY,2021-02-06 03:49:55,-34.4833,-54.3333,286.87,91,0,2.06
555,Cabedelo,BR,2021-02-06 03:46:17,-6.9811,-34.8339,298.15,88,20,1.54
556,Lages,BR,2021-02-06 03:49:57,-27.8161,-50.3261,283.41,97,2,0.97
557,Kinlochleven,GB,2021-02-06 03:49:58,56.7115,-4.9661,277.59,65,99,1.79
558,Fuzhou,CN,2021-02-06 03:49:58,26.0614,119.3061,293.15,64,1,5.0
559,Mnogovershinnyy,RU,2021-02-06 03:49:58,53.9353,139.9242,251.85,91,100,2.51
560,Luoyang,CN,2021-02-06 03:49:58,34.6836,112.4536,290.93,99,97,2.61
